Timestamp for sample frequency every 1 min min, Temperature_Celsius,Relative_Humidity
2021-02-01 17:44:00,26.4,43.97
2021-02-01 17:45:00,26.4,44.01
2021-02-01 17:46:00,26.4,43.97
2021-02-01 17:47:00,26.38,43.95
2021-02-01 17:48:00,26.36,43.92
2021-02-01 17:49:00,26.4,43.91
2021-02-01 17:50:00,26.38,43.93
2021-02-01 17:51:00,26.37,43.93
2021-02-01 17:52:00,26.34,43.97
2021-02-01 17:53:00,26.37,44.03
2021-02-01 17:54:00,26.37,43.97
2021-02-01 17:55:00,26.37,44.02
2021-02-01 17:56:00,26.34,43.91
2021-02-01 17:57:00,26.34,43.91
2021-02-01 17:58:00,26.34,43.81
2021-02-01 17:59:00,26.34,43.82
2021-02-01 18:00:00,26.36,43.83
2021-02-01 18:01:00,26.34,43.85
2021-02-01 18:02:00,26.36,43.84
2021-02-01 18:03:00,26.33,43.92
2021-02-01 18:04:00,26.34,43.92
2021-02-01 18:05:00,26.33,43.92
2021-02-01 18:06:00,26.31,43.87
2021-02-01 18:07:00,26.33,43.86
2021-02-01 18:08:00,26.33,43.87
2021-02-01 18:09:00,26.33,43.85
2021-02-01 18:10:00,26.33,43.92
2021-02-01 18:11:00,26.3,43.97
2021-02-01 18:12:00,26.3,43.94
2021-02-01 18:13:00,26.31,43.95
2021-02-01 18:14:00,26.31,43.86
2021-02-01 18:15:00,26.27,43.92
2021-02-01 18:16:00,26.31,43.82
2021-02-01 18:17:00,26.3,43.86
2021-02-01 18:18:00,26.27,43.84
2021-02-01 18:19:00,26.29,43.83
2021-02-01 18:20:00,26.27,43.81
2021-02-01 18:21:00,26.29,43.84
2021-02-01 18:22:00,26.27,43.9
2021-02-01 18:23:00,26.29,43.87
2021-02-01 18:24:00,26.26,43.92
2021-02-01 18:25:00,26.26,43.93
2021-02-01 18:26:00,26.26,43.95
2021-02-01 18:27:00,26.24,44
2021-02-01 18:28:00,26.26,44.02
2021-02-01 18:29:00,26.24,43.99
2021-02-01 18:30:00,26.26,44
2021-02-01 18:31:00,26.26,44.06
2021-02-01 18:32:00,26.24,44.04
2021-02-01 18:33:00,26.24,44.04
2021-02-01 18:34:00,26.26,44.02
2021-02-01 18:35:00,26.24,44.02
2021-02-01 18:36:00,26.22,44.01
2021-02-01 18:37:00,26.23,44.01
2021-02-01 18:38:00,26.22,43.98
2021-02-01 18:39:00,26.2,44
2021-02-01 18:40:00,26.23,44.01
2021-02-01 18:41:00,26.22,44.04
2021-02-01 18:42:00,26.22,44.08
2021-02-01 18:43:00,26.2,44.04
2021-02-01 18:44:00,26.19,44.05
2021-02-01 18:45:00,26.19,44.09
2021-02-01 18:46:00,26.17,44.12
2021-02-01 18:47:00,26.19,44.13
2021-02-01 18:48:00,26.19,44.16
2021-02-01 18:49:00,26.19,44.17
2021-02-01 18:50:00,26.19,44.24
2021-02-01 18:51:00,26.17,44.19
2021-02-01 18:52:00,26.19,44.16
2021-02-01 18:53:00,26.19,44.17
2021-02-01 18:54:00,26.17,44.19
2021-02-01 18:55:00,26.17,44.2
2021-02-01 18:56:00,26.16,44.18
2021-02-01 18:57:00,26.16,44.15
2021-02-01 18:58:00,26.16,44.18
2021-02-01 18:59:00,26.14,44.15
2021-02-01 19:00:00,26.2,44.1
2021-02-01 19:01:00,26.22,44
2021-02-01 19:02:00,26.23,44.07
2021-02-01 19:03:00,26.23,44.08
2021-02-01 19:04:00,26.22,44.11
2021-02-01 19:05:00,26.19,44.12
2021-02-01 19:06:00,26.22,44.11
2021-02-01 19:07:00,26.2,44.13
2021-02-01 19:08:00,26.14,44.14
2021-02-01 19:09:00,26.17,44.13
2021-02-01 19:10:00,26.17,44.12
2021-02-01 19:11:00,26.16,44.15
2021-02-01 19:12:00,26.16,44.15
2021-02-01 19:13:00,26.16,44.13
2021-02-01 19:14:00,26.16,44.18
2021-02-01 19:15:00,26.14,44.17
2021-02-01 19:16:00,26.14,44.21
2021-02-01 19:17:00,26.16,44.15
2021-02-01 19:18:00,26.16,44.18
2021-02-01 19:19:00,26.14,44.17
2021-02-01 19:20:00,26.11,44.2
2021-02-01 19:21:00,26.13,44.16
2021-02-01 19:22:00,26.13,44.15
2021-02-01 19:23:00,26.13,44.16
2021-02-01 19:24:00,26.11,44.23
2021-02-01 19:25:00,26.11,44.19
2021-02-01 19:26:00,26.13,44.2
2021-02-01 19:27:00,26.1,44.23
2021-02-01 19:28:00,26.11,44.26
2021-02-01 19:29:00,26.1,44.24
2021-02-01 19:30:00,26.13,44.22
2021-02-01 19:31:00,26.11,44.29
2021-02-01 19:32:00,26.11,44.24
2021-02-01 19:33:00,26.11,44.29
2021-02-01 19:34:00,26.1,44.26
2021-02-01 19:35:00,26.11,44.3
2021-02-01 19:36:00,26.09,44.28
2021-02-01 19:37:00,26.1,44.32
2021-02-01 19:38:00,26.09,44.3
2021-02-01 19:39:00,26.09,44.31
2021-02-01 19:40:00,26.09,44.34
2021-02-01 19:41:00,26.07,44.35
2021-02-01 19:42:00,26.07,44.29
2021-02-01 19:43:00,26.09,44.32
2021-02-01 19:44:00,26.07,44.34
2021-02-01 19:45:00,26.07,44.29
2021-02-01 19:46:00,26.07,44.35
2021-02-01 19:47:00,26.06,44.25
2021-02-01 19:48:00,26.06,44.33
2021-02-01 19:49:00,26.04,44.36
2021-02-01 19:50:00,26.06,44.36
2021-02-01 19:51:00,26.07,44.43
2021-02-01 19:52:00,26.09,44.42
2021-02-01 19:53:00,26.07,44.45
2021-02-01 19:54:00,26.07,44.45
2021-02-01 19:55:00,26.07,44.39
2021-02-01 19:56:00,26.06,44.4
2021-02-01 19:57:00,26.04,44.4
2021-02-01 19:58:00,26.03,44.4
2021-02-01 19:59:00,26.04,44.39
2021-02-01 20:00:00,26.06,44.37
2021-02-01 20:01:00,26.06,44.36
2021-02-01 20:02:00,26.04,44.36
2021-02-01 20:03:00,26.06,44.42
2021-02-01 20:04:00,26.03,44.41
2021-02-01 20:05:00,26.06,44.43
2021-02-01 20:06:00,26.06,44.4
2021-02-01 20:07:00,26.04,44.43
2021-02-01 20:08:00,26.04,44.46
2021-02-01 20:09:00,26.04,44.39
2021-02-01 20:10:00,26.04,44.46
2021-02-01 20:11:00,26.06,44.46
2021-02-01 20:12:00,26.02,44.46
2021-02-01 20:13:00,26.03,44.51
2021-02-01 20:14:00,26.03,44.47
2021-02-01 20:15:00,26.03,44.45
2021-02-01 20:16:00,26.02,44.46
2021-02-01 20:17:00,26.02,44.46
2021-02-01 20:18:00,26.03,44.48
2021-02-01 20:19:00,26.03,44.42
2021-02-01 20:20:00,26.03,44.62
2021-02-01 20:21:00,26.04,44.71
2021-02-01 20:22:00,26.06,44.69
2021-02-01 20:23:00,26.04,44.64
2021-02-01 20:24:00,26.06,44.65
2021-02-01 20:25:00,26.1,44.67
2021-02-01 20:26:00,26.1,44.57
2021-02-01 20:27:00,26.13,44.6
2021-02-01 20:28:00,26.16,44.58
2021-02-01 20:29:00,26.16,44.54
2021-02-01 20:30:00,26.17,44.55
2021-02-01 20:31:00,26.19,44.55
2021-02-01 20:32:00,26.22,44.42
2021-02-01 20:33:00,26.22,44.69
2021-02-01 20:34:00,26.22,44.56
2021-02-01 20:35:00,26.24,44.64
2021-02-01 20:36:00,26.22,44.61
2021-02-01 20:37:00,26.23,44.72
2021-02-01 20:38:00,26.24,44.63
2021-02-01 20:39:00,26.22,44.73
2021-02-01 20:40:00,26.23,44.78
2021-02-01 20:41:00,26.23,44.82
2021-02-01 20:42:00,26.24,44.72
2021-02-01 20:43:00,26.26,44.67
2021-02-01 20:44:00,26.24,44.55
2021-02-01 20:45:00,26.26,44.63
2021-02-01 20:46:00,26.29,44.62
2021-02-01 20:47:00,26.24,44.56
2021-02-01 20:48:00,26.24,44.6
2021-02-01 20:49:00,26.23,44.59
2021-02-01 20:50:00,26.2,44.61
2021-02-01 20:51:00,26.22,44.6
2021-02-01 20:52:00,26.2,44.6
2021-02-01 20:53:00,26.22,44.54
2021-02-01 20:54:00,26.22,44.46
2021-02-01 20:55:00,26.2,44.49
2021-02-01 20:56:00,26.2,44.43
2021-02-01 20:57:00,26.19,44.39
2021-02-01 20:58:00,26.2,44.4
2021-02-01 20:59:00,26.19,44.38
2021-02-01 21:00:00,26.17,44.33
2021-02-01 21:01:00,26.17,44.29
2021-02-01 21:02:00,26.2,44.26
2021-02-01 21:03:00,26.17,44.29
2021-02-01 21:04:00,26.17,44.24
2021-02-01 21:05:00,26.14,44.25
2021-02-01 21:06:00,26.13,44.19
2021-02-01 21:07:00,26.14,44.21
2021-02-01 21:08:00,26.14,44.25
2021-02-01 21:09:00,26.14,44.24
2021-02-01 21:10:00,26.14,44.26
2021-02-01 21:11:00,26.14,44.25
2021-02-01 21:12:00,26.14,44.3
2021-02-01 21:13:00,26.14,44.29
2021-02-01 21:14:00,26.14,44.32
2021-02-01 21:15:00,26.14,44.28
2021-02-01 21:16:00,26.11,44.24
2021-02-01 21:17:00,26.13,44.23
2021-02-01 21:18:00,26.11,44.24
2021-02-01 21:19:00,26.11,44.23
2021-02-01 21:20:00,26.13,44.25
2021-02-01 21:21:00,26.1,44.28
2021-02-01 21:22:00,26.11,44.37
2021-02-01 21:23:00,26.13,44.34
2021-02-01 21:24:00,26.11,44.35
2021-02-01 21:25:00,26.13,44.4
2021-02-01 21:26:00,26.1,44.35
2021-02-01 21:27:00,26.11,44.42
2021-02-01 21:28:00,26.11,44.37
2021-02-01 21:29:00,26.13,44.37
2021-02-01 21:30:00,26.14,44.36
2021-02-01 21:31:00,26.13,44.31
2021-02-01 21:32:00,26.1,44.31
2021-02-01 21:33:00,26.13,44.25
2021-02-01 21:34:00,26.13,44.29
2021-02-01 21:35:00,26.13,44.31
2021-02-01 21:36:00,26.14,44.35
2021-02-01 21:37:00,26.11,44.33
2021-02-01 21:38:00,26.11,44.34
2021-02-01 21:39:00,26.13,44.36
2021-02-01 21:40:00,26.09,44.34
2021-02-01 21:41:00,26.11,44.31
2021-02-01 21:42:00,26.13,44.36
2021-02-01 21:43:00,26.11,44.33
2021-02-01 21:44:00,26.11,44.31
2021-02-01 21:45:00,26.1,44.3
2021-02-01 21:46:00,26.11,44.33
2021-02-01 21:47:00,26.1,44.32
2021-02-01 21:48:00,26.11,44.31
2021-02-01 21:49:00,26.11,44.3
2021-02-01 21:50:00,26.1,44.3
2021-02-01 21:51:00,26.1,44.26
2021-02-01 21:52:00,26.13,44.26
2021-02-01 21:53:00,26.1,44.23
2021-02-01 21:54:00,26.13,44.25
2021-02-01 21:55:00,26.13,44.23
2021-02-01 21:56:00,26.13,44.18
2021-02-01 21:57:00,26.1,44.15
2021-02-01 21:58:00,26.09,44.12
2021-02-01 21:59:00,26.11,44.15
2021-02-01 22:00:00,26.11,44.23
2021-02-01 22:01:00,26.14,44.25
2021-02-01 22:02:00,26.13,44.2
2021-02-01 22:03:00,26.13,44.23
2021-02-01 22:04:00,26.13,44.15
2021-02-01 22:05:00,26.11,44.19
2021-02-01 22:06:00,26.11,44.18
2021-02-01 22:07:00,26.13,44.19
2021-02-01 22:08:00,26.13,44.19
2021-02-01 22:09:00,26.11,44.13
2021-02-01 22:10:00,26.11,44.18
2021-02-01 22:11:00,26.14,44.19
2021-02-01 22:12:00,26.11,44.26
2021-02-01 22:13:00,26.11,44.24
2021-02-01 22:14:00,26.11,44.22
2021-02-01 22:15:00,26.13,44.2
2021-02-01 22:16:00,26.13,44.16
2021-02-01 22:17:00,26.13,44.15
2021-02-01 22:18:00,26.13,44.11
2021-02-01 22:19:00,26.13,44.12
2021-02-01 22:20:00,26.11,44.15
2021-02-01 22:21:00,26.1,44.08
2021-02-01 22:22:00,26.13,44.15
2021-02-01 22:23:00,26.11,44.08
2021-02-01 22:24:00,26.11,44.11
2021-02-01 22:25:00,26.13,44.07
2021-02-01 22:26:00,26.13,44.1
2021-02-01 22:27:00,26.13,44.11
2021-02-01 22:28:00,26.11,44.12
2021-02-01 22:29:00,26.1,44.08
2021-02-01 22:30:00,26.14,44.04
2021-02-01 22:31:00,26.14,44.08
2021-02-01 22:32:00,26.16,44.06
2021-02-01 22:33:00,26.16,44.06
2021-02-01 22:34:00,26.17,44.02
2021-02-01 22:35:00,26.14,44.1
2021-02-01 22:36:00,26.16,44
2021-02-01 22:37:00,26.11,44.04
2021-02-01 22:38:00,26.14,44.02
2021-02-01 22:39:00,26.11,44.03
2021-02-01 22:40:00,26.13,44.03
2021-02-01 22:41:00,26.1,43.99
2021-02-01 22:42:00,26.13,43.97
2021-02-01 22:43:00,26.14,44.02
2021-02-01 22:44:00,26.14,43.97
2021-02-01 22:45:00,26.14,43.96
2021-02-01 22:46:00,26.13,43.97
2021-02-01 22:47:00,26.13,43.95
2021-02-01 22:48:00,26.14,43.93
2021-02-01 22:49:00,26.13,43.93
2021-02-01 22:50:00,26.14,43.92
2021-02-01 22:51:00,26.14,43.91
2021-02-01 22:52:00,26.14,43.95
2021-02-01 22:53:00,26.13,43.89
2021-02-01 22:54:00,26.11,43.94
2021-02-01 22:55:00,26.14,43.91
2021-02-01 22:56:00,26.11,43.92
2021-02-01 22:57:00,26.14,43.89
2021-02-01 22:58:00,26.16,43.92
2021-02-01 22:59:00,26.11,43.92
2021-02-01 23:00:00,26.14,43.92
2021-02-01 23:01:00,26.14,43.93
2021-02-01 23:02:00,26.16,43.93
2021-02-01 23:03:00,26.14,43.88
2021-02-01 23:04:00,26.13,43.89
2021-02-01 23:05:00,26.16,43.92
2021-02-01 23:06:00,26.14,43.89
2021-02-01 23:07:00,26.14,43.97
2021-02-01 23:08:00,26.13,43.96
2021-02-01 23:09:00,26.13,43.95
2021-02-01 23:10:00,26.16,43.98
2021-02-01 23:11:00,26.16,43.9
2021-02-01 23:12:00,26.13,43.93
2021-02-01 23:13:00,26.17,43.91
2021-02-01 23:14:00,26.16,43.93
2021-02-01 23:15:00,26.17,43.92
2021-02-01 23:16:00,26.16,43.87
2021-02-01 23:17:00,26.16,43.95
2021-02-01 23:18:00,26.14,43.95
2021-02-01 23:19:00,26.14,43.95
2021-02-01 23:20:00,26.16,43.9
2021-02-01 23:21:00,26.14,43.95
2021-02-01 23:22:00,26.14,43.96
2021-02-01 23:23:00,26.14,43.99
2021-02-01 23:24:00,26.11,43.94
2021-02-01 23:25:00,26.14,43.93
2021-02-01 23:26:00,26.11,43.93
2021-02-01 23:27:00,26.17,43.94
2021-02-01 23:28:00,26.14,43.89
2021-02-01 23:29:00,26.14,43.95
2021-02-01 23:30:00,26.16,43.95
2021-02-01 23:31:00,26.17,43.94
2021-02-01 23:32:00,26.17,43.98
2021-02-01 23:33:00,26.17,43.98
2021-02-01 23:34:00,26.16,43.97
2021-02-01 23:35:00,26.16,43.99
2021-02-01 23:36:00,26.16,43.97
2021-02-01 23:37:00,26.17,44.02
2021-02-01 23:38:00,26.17,43.98
2021-02-01 23:39:00,26.16,43.97
2021-02-01 23:40:00,26.16,43.95
2021-02-01 23:41:00,26.16,43.99
2021-02-01 23:42:00,26.16,43.92
2021-02-01 23:43:00,26.14,43.95
2021-02-01 23:44:00,26.16,43.92
2021-02-01 23:45:00,26.16,43.95
2021-02-01 23:46:00,26.17,43.95
2021-02-01 23:47:00,26.14,43.91
2021-02-01 23:48:00,26.17,43.92
2021-02-01 23:49:00,26.17,43.95
2021-02-01 23:50:00,26.17,43.92
2021-02-01 23:51:00,26.16,43.97
2021-02-01 23:52:00,26.16,43.97
2021-02-01 23:53:00,26.19,43.98
2021-02-01 23:54:00,26.2,44.01
2021-02-01 23:55:00,26.17,43.99
2021-02-01 23:56:00,26.16,43.97
2021-02-01 23:57:00,26.17,43.94
2021-02-01 23:58:00,26.2,43.98
2021-02-01 23:59:00,26.16,43.92
2021-02-02 00:00:00,26.17,43.88
2021-02-02 00:01:00,26.2,43.87
2021-02-02 00:02:00,26.2,43.81
2021-02-02 00:03:00,26.19,43.85
2021-02-02 00:04:00,26.2,43.83
2021-02-02 00:05:00,26.19,43.81
2021-02-02 00:06:00,26.19,43.81
2021-02-02 00:07:00,26.2,43.79
2021-02-02 00:08:00,26.19,43.79
2021-02-02 00:09:00,26.16,43.77
2021-02-02 00:10:00,26.13,43.81
2021-02-02 00:11:00,26.1,43.85
2021-02-02 00:12:00,26.09,43.9
2021-02-02 00:13:00,26.04,43.91
2021-02-02 00:14:00,26.02,43.97
2021-02-02 00:15:00,25.99,44
2021-02-02 00:16:00,25.95,44.03
2021-02-02 00:17:00,25.95,44.06
2021-02-02 00:18:00,25.92,44.13
2021-02-02 00:19:00,25.86,44.17
2021-02-02 00:20:00,25.83,44.27
2021-02-02 00:21:00,25.81,44.28
2021-02-02 00:22:00,25.78,44.37
2021-02-02 00:23:00,25.73,44.36
2021-02-02 00:24:00,25.69,44.49
2021-02-02 00:25:00,25.68,44.51
2021-02-02 00:26:00,25.67,44.57
2021-02-02 00:27:00,25.62,44.61
2021-02-02 00:28:00,25.6,44.71
2021-02-02 00:29:00,25.58,44.71
2021-02-02 00:30:00,25.52,44.83
2021-02-02 00:31:00,25.49,44.82
2021-02-02 00:32:00,25.48,44.89
2021-02-02 00:33:00,25.46,44.9
2021-02-02 00:34:00,25.44,44.9
2021-02-02 00:35:00,25.41,44.92
2021-02-02 00:36:00,25.4,45.03
2021-02-02 00:37:00,25.37,45.02
2021-02-02 00:38:00,25.37,45.08
2021-02-02 00:39:00,25.34,45.12
2021-02-02 00:40:00,25.27,45.14
2021-02-02 00:41:00,25.25,45.19
2021-02-02 00:42:00,25.25,45.22
2021-02-02 00:43:00,25.21,45.25
2021-02-02 00:44:00,25.18,45.3
2021-02-02 00:45:00,25.18,45.34
2021-02-02 00:46:00,25.16,45.4
2021-02-02 00:47:00,25.13,45.42
2021-02-02 00:48:00,25.13,45.51
2021-02-02 00:49:00,25.12,45.53
2021-02-02 00:50:00,25.09,45.56
2021-02-02 00:51:00,25.09,45.6
2021-02-02 00:52:00,25.04,45.64
2021-02-02 00:53:00,25.06,45.63
2021-02-02 00:54:00,25.02,45.73
2021-02-02 00:55:00,25.02,45.66
2021-02-02 00:56:00,25.02,45.78
2021-02-02 00:57:00,24.99,45.78
2021-02-02 00:58:00,24.97,45.79
2021-02-02 00:59:00,24.96,45.83
2021-02-02 01:00:00,24.96,45.85
2021-02-02 01:01:00,24.94,45.83
2021-02-02 01:02:00,24.94,45.86
2021-02-02 01:03:00,24.91,45.88
2021-02-02 01:04:00,24.9,45.9
2021-02-02 01:05:00,24.89,45.92
2021-02-02 01:06:00,24.89,45.95
2021-02-02 01:07:00,24.87,45.95
2021-02-02 01:08:00,24.86,45.97
2021-02-02 01:09:00,24.85,45.98
2021-02-02 01:10:00,24.83,45.98
2021-02-02 01:11:00,24.83,46.02
2021-02-02 01:12:00,24.82,46.05
2021-02-02 01:13:00,24.82,46.06
2021-02-02 01:14:00,24.8,46.11
2021-02-02 01:15:00,24.79,46.11
2021-02-02 01:16:00,24.79,46.15
2021-02-02 01:17:00,24.77,46.16
2021-02-02 01:18:00,24.76,46.17
2021-02-02 01:19:00,24.75,46.16
2021-02-02 01:20:00,24.75,46.23
2021-02-02 01:21:00,24.75,46.26
2021-02-02 01:22:00,24.73,46.28
2021-02-02 01:23:00,24.72,46.3
2021-02-02 01:24:00,24.72,46.32
2021-02-02 01:25:00,24.72,46.37
2021-02-02 01:26:00,24.69,46.38
2021-02-02 01:27:00,24.69,46.4
2021-02-02 01:28:00,24.69,46.41
2021-02-02 01:29:00,24.7,46.43
2021-02-02 01:30:00,24.69,46.41
2021-02-02 01:31:00,24.69,46.41
2021-02-02 01:32:00,24.69,46.42
2021-02-02 01:33:00,24.69,46.43
2021-02-02 01:34:00,24.67,46.45
2021-02-02 01:35:00,24.66,46.49
2021-02-02 01:36:00,24.66,46.49
2021-02-02 01:37:00,24.66,46.53
2021-02-02 01:38:00,24.65,46.54
2021-02-02 01:39:00,24.65,46.57
2021-02-02 01:40:00,24.63,46.57
2021-02-02 01:41:00,24.62,46.57
2021-02-02 01:42:00,24.62,46.59
2021-02-02 01:43:00,24.62,46.59
2021-02-02 01:44:00,24.62,46.63
2021-02-02 01:45:00,24.61,46.64
2021-02-02 01:46:00,24.61,46.66
2021-02-02 01:47:00,24.61,46.66
2021-02-02 01:48:00,24.61,46.66
2021-02-02 01:49:00,24.59,46.68
2021-02-02 01:50:00,24.59,46.7
2021-02-02 01:51:00,24.59,46.71
2021-02-02 01:52:00,24.58,46.75
2021-02-02 01:53:00,24.58,46.78
2021-02-02 01:54:00,24.58,46.79
2021-02-02 01:55:00,24.56,46.83
2021-02-02 01:56:00,24.56,46.84
2021-02-02 01:57:00,24.56,46.85
2021-02-02 01:58:00,24.56,46.87
2021-02-02 01:59:00,24.56,46.89
2021-02-02 02:00:00,24.56,46.88
2021-02-02 02:01:00,24.58,46.87
2021-02-02 02:02:00,24.58,46.87
2021-02-02 02:03:00,24.56,46.87
2021-02-02 02:04:00,24.56,46.88
2021-02-02 02:05:00,24.56,46.87
2021-02-02 02:06:00,24.55,46.9
2021-02-02 02:07:00,24.55,46.94
2021-02-02 02:08:00,24.55,46.94
2021-02-02 02:09:00,24.55,46.92
2021-02-02 02:10:00,24.54,46.93
2021-02-02 02:11:00,24.54,46.93
2021-02-02 02:12:00,24.52,46.93
2021-02-02 02:13:00,24.52,46.97
2021-02-02 02:14:00,24.52,46.99
2021-02-02 02:15:00,24.52,46.97
2021-02-02 02:16:00,24.52,46.99
2021-02-02 02:17:00,24.52,47.02
2021-02-02 02:18:00,24.51,47.01
2021-02-02 02:19:00,24.51,47.04
2021-02-02 02:20:00,24.51,47.04
2021-02-02 02:21:00,24.51,47.05
2021-02-02 02:22:00,24.51,47.02
2021-02-02 02:23:00,24.49,47.04
2021-02-02 02:24:00,24.49,47.04
2021-02-02 02:25:00,24.51,47.03
2021-02-02 02:26:00,24.49,47.04
2021-02-02 02:27:00,24.48,47.06
2021-02-02 02:28:00,24.49,47.06
2021-02-02 02:29:00,24.49,47.07
2021-02-02 02:30:00,24.51,47.04
2021-02-02 02:31:00,24.51,47.05
2021-02-02 02:32:00,24.51,47.07
2021-02-02 02:33:00,24.49,47.09
2021-02-02 02:34:00,24.49,47.08
2021-02-02 02:35:00,24.48,47.09
2021-02-02 02:36:00,24.48,47.1
2021-02-02 02:37:00,24.48,47.09
2021-02-02 02:38:00,24.48,47.11
2021-02-02 02:39:00,24.48,47.13
2021-02-02 02:40:00,24.48,47.12
2021-02-02 02:41:00,24.48,47.12
2021-02-02 02:42:00,24.46,47.1
2021-02-02 02:43:00,24.46,47.09
2021-02-02 02:44:00,24.46,47.11
2021-02-02 02:45:00,24.46,47.09
2021-02-02 02:46:00,24.48,47.1
2021-02-02 02:47:00,24.46,47.1
2021-02-02 02:48:00,24.45,47.1
2021-02-02 02:49:00,24.45,47.11
2021-02-02 02:50:00,24.46,47.15
2021-02-02 02:51:00,24.45,47.15
2021-02-02 02:52:00,24.45,47.17
2021-02-02 02:53:00,24.44,47.14
2021-02-02 02:54:00,24.44,47.17
2021-02-02 02:55:00,24.45,47.17
2021-02-02 02:56:00,24.45,47.18
2021-02-02 02:57:00,24.45,47.19
2021-02-02 02:58:00,24.44,47.21
2021-02-02 02:59:00,24.44,47.22
2021-02-02 03:00:00,24.46,47.19
2021-02-02 03:01:00,24.45,47.21
2021-02-02 03:02:00,24.45,47.21
2021-02-02 03:03:00,24.45,47.21
2021-02-02 03:04:00,24.45,47.21
2021-02-02 03:05:00,24.46,47.24
2021-02-02 03:06:00,24.44,47.23
2021-02-02 03:07:00,24.45,47.25
2021-02-02 03:08:00,24.44,47.25
2021-02-02 03:09:00,24.44,47.18
2021-02-02 03:10:00,24.44,47.19
2021-02-02 03:11:00,24.44,47.23
2021-02-02 03:12:00,24.45,47.3
2021-02-02 03:13:00,24.44,47.36
2021-02-02 03:14:00,24.44,47.38
2021-02-02 03:15:00,24.44,47.38
2021-02-02 03:16:00,24.42,47.37
2021-02-02 03:17:00,24.44,47.37
2021-02-02 03:18:00,24.42,47.37
2021-02-02 03:19:00,24.42,47.37
2021-02-02 03:20:00,24.42,47.38
2021-02-02 03:21:00,24.42,47.39
2021-02-02 03:22:00,24.42,47.38
2021-02-02 03:23:00,24.42,47.38
2021-02-02 03:24:00,24.42,47.4
2021-02-02 03:25:00,24.42,47.38
2021-02-02 03:26:00,24.42,47.38
2021-02-02 03:27:00,24.42,47.38
2021-02-02 03:28:00,24.42,47.37
2021-02-02 03:29:00,24.41,47.37
2021-02-02 03:30:00,24.44,47.37
2021-02-02 03:31:00,24.42,47.35
2021-02-02 03:32:00,24.42,47.35
2021-02-02 03:33:00,24.42,47.34
2021-02-02 03:34:00,24.42,47.34
2021-02-02 03:35:00,24.44,47.37
2021-02-02 03:36:00,24.42,47.36
2021-02-02 03:37:00,24.42,47.37
2021-02-02 03:38:00,24.42,47.38
2021-02-02 03:39:00,24.41,47.37
2021-02-02 03:40:00,24.41,47.38
2021-02-02 03:41:00,24.42,47.37
2021-02-02 03:42:00,24.41,47.35
2021-02-02 03:43:00,24.41,47.36
2021-02-02 03:44:00,24.41,47.36
2021-02-02 03:45:00,24.39,47.37
2021-02-02 03:46:00,24.41,47.39
2021-02-02 03:47:00,24.39,47.38
2021-02-02 03:48:00,24.39,47.38
2021-02-02 03:49:00,24.39,47.4
2021-02-02 03:50:00,24.39,47.4
2021-02-02 03:51:00,24.39,47.39
2021-02-02 03:52:00,24.39,47.42
2021-02-02 03:53:00,24.39,47.4
2021-02-02 03:54:00,24.41,47.42
2021-02-02 03:55:00,24.41,47.41
2021-02-02 03:56:00,24.39,47.45
2021-02-02 03:57:00,24.39,47.46
2021-02-02 03:58:00,24.39,47.44
2021-02-02 03:59:00,24.41,47.45
2021-02-02 04:00:00,24.41,47.45
2021-02-02 04:01:00,24.41,47.44
2021-02-02 04:02:00,24.41,47.45
2021-02-02 04:03:00,24.39,47.43
2021-02-02 04:04:00,24.39,47.45
2021-02-02 04:05:00,24.39,47.46
2021-02-02 04:06:00,24.39,47.48
2021-02-02 04:07:00,24.39,47.48
2021-02-02 04:08:00,24.39,47.48
2021-02-02 04:09:00,24.39,47.49
2021-02-02 04:10:00,24.39,47.5
2021-02-02 04:11:00,24.39,47.5
2021-02-02 04:12:00,24.39,47.5
2021-02-02 04:13:00,24.38,47.5
2021-02-02 04:14:00,24.39,47.47
2021-02-02 04:15:00,24.38,47.5
2021-02-02 04:16:00,24.38,47.47
2021-02-02 04:17:00,24.38,47.5
2021-02-02 04:18:00,24.38,47.51
2021-02-02 04:19:00,24.37,47.51
2021-02-02 04:20:00,24.38,47.52
2021-02-02 04:21:00,24.37,47.51
2021-02-02 04:22:00,24.38,47.52
2021-02-02 04:23:00,24.37,47.54
2021-02-02 04:24:00,24.37,47.54
2021-02-02 04:25:00,24.38,47.52
2021-02-02 04:26:00,24.37,47.54
2021-02-02 04:27:00,24.38,47.53
2021-02-02 04:28:00,24.38,47.51
2021-02-02 04:29:00,24.38,47.53
2021-02-02 04:30:00,24.39,47.5
2021-02-02 04:31:00,24.38,47.5
2021-02-02 04:32:00,24.39,47.51
2021-02-02 04:33:00,24.38,47.54
2021-02-02 04:34:00,24.39,47.51
2021-02-02 04:35:00,24.39,47.51
2021-02-02 04:36:00,24.39,47.53
2021-02-02 04:37:00,24.38,47.55
2021-02-02 04:38:00,24.38,47.54
2021-02-02 04:39:00,24.38,47.55
2021-02-02 04:40:00,24.38,47.54
2021-02-02 04:41:00,24.38,47.54
2021-02-02 04:42:00,24.37,47.55
2021-02-02 04:43:00,24.37,47.54
2021-02-02 04:44:00,24.37,47.55
2021-02-02 04:45:00,24.38,47.52
2021-02-02 04:46:00,24.37,47.54
2021-02-02 04:47:00,24.37,47.55
2021-02-02 04:48:00,24.37,47.52
